date,year,type,avg_price,size,nb_sold
2016-09-11,2016,organic,0.93,extra_large,10954.63
2016-09-04,2016,organic,0.93,small,11132.52
2016-08-28,2016,organic,1.3,large,4867.09
2016-08-21,2016,organic,1.48,extra_large,4052.43
2016-08-14,2016,organic,1.48,small,4556.18
2016-08-07,2016,organic,1.19,large,7673.66
2016-07-31,2016,organic,1.11,extra_large,6823.32
2016-07-24,2016,organic,1.77,small,1248.39
2016-07-17,2016,organic,1.2,large,6018.42
2016-07-10,2016,organic,1.35,extra_large,3638.48
2016-07-03,2016,organic,0.89,small,9750.46
2016-06-26,2016,organic,1.18,large,4337
2016-06-19,2016,organic,0.86,extra_large,8774.94
2016-06-12,2016,organic,1.31,small,4865.51
2016-06-05,2016,organic,1.08,large,7756.36
2016-05-29,2016,organic,1.16,extra_large,5709.01
2016-05-22,2016,organic,1.16,small,6206.51
2016-05-15,2016,organic,1.26,large,8204.96
2016-05-08,2016,organic,0.94,extra_large,10322.8
2016-05-01,2016,organic,1.45,small,3523.24
2016-04-24,2016,organic,1.18,large,6102.27
2016-04-17,2016,organic,0.86,extra_large,12432.3
2016-04-10,2016,organic,0.85,small,12661.65
2016-04-03,2016,organic,1.59,large,1406.79
2016-03-27,2016,organic,1.46,extra_large,3035.12
2016-03-20,2016,organic,1.53,small,2436.85
2016-03-13,2016,organic,1.32,large,4683.72
2016-03-06,2016,organic,1.32,extra_large,3594.04
2016-02-28,2016,organic,1.53,small,1543.4
2016-02-21,2016,organic,1.49,large,1670.44
2016-02-14,2016,organic,1.42,extra_large,2205.9
2016-02-07,2016,organic,1.4,small,2417.17
2016-01-31,2016,organic,1.39,large,2137.75
2016-01-24,2016,organic,1.37,extra_large,2592.65
2016-01-17,2016,organic,1.51,small,1717.03
2016-01-10,2016,organic,1.53,large,1504.22
2016-01-03,2016,organic,1.42,extra_large,2322.76
2016-12-25,2016,organic,1.41,small,3813.25
2016-12-18,2016,organic,1.43,large,2483.34
2016-12-11,2016,organic,1.51,extra_large,2405.78
2016-12-04,2016,organic,1.55,small,2837.18
2016-11-27,2016,organic,1.48,large,2320.92
2016-11-20,2016,organic,1.55,extra_large,3639.88
2016-11-13,2016,organic,1.51,small,4938.36
2016-11-06,2016,organic,1.66,large,3838.88
2016-10-30,2016,organic,1.59,extra_large,3482.77
2016-10-23,2016,organic,1.51,small,2268.78
2016-10-16,2016,organic,1.68,large,2565.7
2016-10-09,2016,organic,1.91,extra_large,679.58
2016-10-02,2016,organic,1.72,small,1118.47
2016-09-25,2016,organic,1.5,large,3234.68
2016-09-18,2016,organic,1.4,extra_large,2897.75
2016-09-11,2016,organic,1.42,small,3508.49
2016-09-04,2016,organic,1.52,large,3926.51
2016-08-28,2016,organic,1.49,extra_large,3558.77
2016-08-21,2016,organic,1.56,small,3203.35
2016-08-14,2016,organic,1.55,large,4586.68
2016-08-07,2016,organic,1.55,extra_large,4286
2016-07-31,2016,organic,1.41,small,4628.05
2016-07-24,2016,organic,1.41,large,3518.13
2016-07-17,2016,organic,1.34,extra_large,4504.44
2016-07-10,2016,organic,1.3,small,3704.54
2016-07-03,2016,organic,1.18,large,2857.28
2016-06-26,2016,organic,1.3,extra_large,4141.84
2016-06-19,2016,organic,1.25,small,4109.69
2016-06-12,2016,organic,1.73,large,443.06
2016-06-05,2016,organic,1.68,extra_large,651.48
2016-05-29,2016,organic,1.8,small,342
2016-05-22,2016,organic,1.58,large,1010.99
2016-05-15,2016,organic,1.44,extra_large,2633.56
2016-05-08,2016,organic,1.47,small,3863.25
2016-05-01,2016,organic,1.44,large,4408.24
2016-04-24,2016,organic,1.44,extra_large,3779.19
2016-04-17,2016,organic,1.45,small,3221.23
2016-04-10,2016,organic,1.27,large,3365.56
2016-04-03,2016,organic,1.31,extra_large,2500.5
2016-03-27,2016,organic,1.26,small,2943.35
2016-03-20,2016,organic,1.26,large,2901.79
2016-03-13,2016,organic,1.27,extra_large,3619.97
2016-03-06,2016,organic,1.37,small,2112.8
2016-02-28,2016,organic,1.44,large,2224.55
2016-02-21,2016,organic,1.54,extra_large,1864.27
2016-02-14,2016,organic,1.46,small,2866.71
2016-02-07,2016,organic,1.41,large,2367
2016-01-31,2016,organic,1.43,extra_large,2569.59
2016-01-24,2016,organic,1.34,small,3400.27
2016-01-17,2016,organic,1.48,large,2491.74
2016-01-10,2016,organic,1.52,extra_large,2360.76
2016-01-03,2016,organic,1.52,small,2147.91
2016-12-25,2016,organic,2.17,large,15172.16
2016-12-18,2016,organic,1.99,extra_large,16641.09
2016-12-11,2016,organic,2.22,small,13526.34
2016-12-04,2016,organic,2.04,large,11828.09
2016-11-27,2016,organic,2.38,extra_large,10456.22
2016-11-20,2016,organic,2.04,small,10557.94
2016-11-13,2016,organic,2.65,large,5003.42
2016-11-06,2016,organic,2.46,extra_large,2266.42
2016-10-30,2016,organic,2.25,small,1303.03
2016-10-23,2016,organic,2.1,large,1661.71
2016-10-16,2016,organic,2.33,extra_large,2404.17
2016-10-09,2016,organic,2.3,small,9592.26
2016-10-02,2016,organic,2.41,large,18989.73
2016-09-25,2016,organic,2.34,extra_large,17032.87
2016-09-18,2016,organic,2.36,small,26668.88
2016-09-11,2016,organic,2.06,large,29073.83
2016-09-04,2016,organic,2.15,extra_large,20924.19
2016-08-28,2016,organic,2.32,small,2241.75
2016-08-21,2016,organic,2.16,large,7304
2016-08-14,2016,organic,2.27,extra_large,3414.86
2016-08-07,2016,organic,2.37,small,4323.29
2016-07-31,2016,organic,2.41,large,4342.35
2016-07-24,2016,organic,2.32,extra_large,8124.54
2016-07-17,2016,organic,2.4,small,32154.27
2016-07-10,2016,organic,2.33,large,23689.01
2016-07-03,2016,organic,2.28,extra_large,19872.47
2016-06-26,2016,organic,2.23,small,20113.2
2016-06-19,2016,organic,2.26,large,19348.27
2016-06-12,2016,organic,1.94,extra_large,10313.39
2016-06-05,2016,organic,2.15,small,17947.14
2016-05-29,2016,organic,2.15,large,13702.42
2016-05-22,2016,organic,2.01,extra_large,15598.19
2016-05-15,2016,organic,2.02,small,11867.65
2016-05-08,2016,organic,2,large,21431.93
2016-05-01,2016,organic,2.16,extra_large,29063.38
2016-04-24,2016,organic,2.11,small,27549.57
2016-04-17,2016,organic,1.98,large,15027.98
2016-04-10,2016,organic,2.2,extra_large,13796.18
2016-04-03,2016,organic,2.08,small,23112.49
2016-03-27,2016,organic,2.12,large,18132.85
2016-03-20,2016,organic,1.92,extra_large,10035.93
2016-03-13,2016,organic,1.96,small,12018.89
2016-03-06,2016,organic,1.86,large,14378.09
2016-02-28,2016,organic,1.96,extra_large,12973.12
2016-02-21,2016,organic,1.9,small,9596.54
2016-02-14,2016,organic,2.11,large,12927.6
2016-02-07,2016,organic,1.95,extra_large,14192.13
2016-01-31,2016,organic,1.83,small,13894.09
2016-01-24,2016,organic,2.09,large,14126.13
2016-01-17,2016,organic,1.93,extra_large,5380.7
2016-01-10,2016,organic,1.54,small,17272.13
2016-01-03,2016,organic,1.61,large,13885.59
2016-12-25,2016,organic,2,extra_large,74342.77
2016-12-18,2016,organic,1.94,small,65199.89
2016-12-11,2016,organic,2.01,large,75681.59
2016-12-04,2016,organic,2,extra_large,68932.71
2016-11-27,2016,organic,2.13,small,55744.33
2016-11-20,2016,organic,1.93,large,65673.2
2016-11-13,2016,organic,2.13,extra_large,48907.85
2016-11-06,2016,organic,2.07,small,56488.43
2016-10-30,2016,organic,1.96,large,37533.49
2016-10-23,2016,organic,1.7,extra_large,44064.58
2016-10-16,2016,organic,1.86,small,46301.58
2016-10-09,2016,organic,1.91,large,58705.77
2016-10-02,2016,organic,1.99,extra_large,73153.03
2016-09-25,2016,organic,1.96,small,84773.94
2016-09-18,2016,organic,2.04,large,106893.23
2016-09-11,2016,organic,1.95,extra_large,109882.62
2016-09-04,2016,organic,1.92,small,88452.79
2016-08-28,2016,organic,1.84,large,41460.31
2016-08-21,2016,organic,1.75,extra_large,67617.47
2016-08-14,2016,organic,1.85,small,39312.24
2016-08-07,2016,organic,1.88,large,50804.66
2016-07-31,2016,organic,1.87,extra_large,40736.69
2016-07-24,2016,organic,1.89,small,54775.72
2016-07-17,2016,organic,2.07,large,111653.72
2016-07-10,2016,organic,1.99,extra_large,90393.06
2016-07-03,2016,organic,1.86,small,110311.19
2016-06-26,2016,organic,1.91,large,84574.83
2016-06-19,2016,organic,1.9,extra_large,86215.62
2016-06-12,2016,organic,1.71,small,60589.38
2016-06-05,2016,organic,1.79,large,76261.69
2016-05-29,2016,organic,1.87,extra_large,74921.49
2016-05-22,2016,organic,1.81,small,89778.42
2016-05-15,2016,organic,1.79,large,77851.59
2016-05-08,2016,organic,1.78,extra_large,92071.6
2016-05-01,2016,organic,1.94,small,107756.68
2016-04-24,2016,organic,1.9,large,116658.88
2016-04-17,2016,organic,1.84,extra_large,82182.03
2016-04-10,2016,organic,1.88,small,88067.05
2016-04-03,2016,organic,1.88,large,89793.57
2016-03-27,2016,organic,1.85,extra_large,87693.29
2016-03-20,2016,organic,1.75,small,70246.36
2016-03-13,2016,organic,1.75,large,70143.88
2016-03-06,2016,organic,1.79,extra_large,69315.61
2016-02-28,2016,organic,1.8,small,73047.22
2016-02-21,2016,organic,1.77,large,60998.08
2016-02-14,2016,organic,1.95,extra_large,56279.02
2016-02-07,2016,organic,1.9,small,64781.82
2016-01-31,2016,organic,1.73,large,68138.15
2016-01-24,2016,organic,1.82,extra_large,66496.55
2016-01-17,2016,organic,1.67,small,49158.17
2016-01-10,2016,organic,1.52,large,71050.38
2016-01-03,2016,organic,1.54,extra_large,62171.76
2016-12-25,2016,organic,1.9,small,10657.58
2016-12-18,2016,organic,1.95,large,7228.49
2016-12-11,2016,organic,1.85,extra_large,10347.69
2016-12-04,2016,organic,1.96,small,8566.34
2016-11-27,2016,organic,1.84,large,8451.29
2016-11-20,2016,organic,1.81,extra_large,9274.46
2016-11-13,2016,organic,1.79,small,10490.24
2016-11-06,2016,organic,1.84,large,12233.07
2016-10-30,2016,organic,1.65,extra_large,7223.15
2016-10-23,2016,organic,1.75,small,11170.57
2016-10-16,2016,organic,1.49,large,8758.94
2016-10-09,2016,organic,1.56,extra_large,10166.02
2016-10-02,2016,organic,1.58,small,12227.77
2016-09-25,2016,organic,1.51,large,14077.74
2016-09-18,2016,organic,1.66,extra_large,11608.78
2016-09-11,2016,organic,1.65,small,17284.23
2016-09-04,2016,organic,1.58,large,12807.05
2016-08-28,2016,organic,1.51,extra_large,8629.75
2016-08-21,2016,organic,1.43,small,11583.84
2016-08-14,2016,organic,1.4,large,8207.35
2016-08-07,2016,organic,1.28,extra_large,5438.56
2016-07-31,2016,organic,1.1,small,4631.41
2016-07-24,2016,organic,1.13,large,5595
2016-07-17,2016,organic,1.47,extra_large,12321.88
2016-07-10,2016,organic,1.45,small,14332.24
2016-07-03,2016,organic,1.33,large,28794.92
2016-06-26,2016,organic,1.46,extra_large,12321.16
2016-06-19,2016,organic,1.42,small,10699.81
2016-06-12,2016,organic,0.99,large,4468.78
2016-06-05,2016,organic,1.04,extra_large,4945.89
2016-05-29,2016,organic,1.19,small,4545.47
2016-05-22,2016,organic,1.26,large,7391.95
2016-05-15,2016,organic,1.22,extra_large,5557.6
2016-05-08,2016,organic,1.63,small,11502.54
2016-05-01,2016,organic,1.62,large,11498.15
2016-04-24,2016,organic,1.69,extra_large,12868.53
2016-04-17,2016,organic,1.6,small,12078.31
2016-04-10,2016,organic,1.5,large,13344.45
2016-04-03,2016,organic,1.61,extra_large,7960.33
2016-03-27,2016,organic,1.61,small,12536.54
2016-03-20,2016,organic,1.67,large,10908.08
2016-03-13,2016,organic,1.63,extra_large,10758.07
2016-03-06,2016,organic,1.68,small,9732.66
2016-02-28,2016,organic,1.64,large,9561.77
2016-02-21,2016,organic,1.64,extra_large,9051.86
2016-02-14,2016,organic,1.66,small,9984.84
2016-02-07,2016,organic,1.67,large,9583.72
2016-01-31,2016,organic,1.65,extra_large,8984.24
2016-01-24,2016,organic,1.67,small,10991.82
2016-01-17,2016,organic,1.55,large,10204.88
2016-01-10,2016,organic,1.66,extra_large,10263.12
2016-01-03,2016,organic,1.63,small,8674.75
2016-12-25,2016,organic,1.27,large,5088.64
2016-12-18,2016,organic,1.26,extra_large,5162.69
2016-12-11,2016,organic,1.4,small,5307.32
2016-12-04,2016,organic,1.46,large,4749.96
2016-11-27,2016,organic,1.47,extra_large,4032.46
2016-11-20,2016,organic,1.53,small,4833.97
2016-11-13,2016,organic,1.53,large,6052.83
2016-11-06,2016,organic,1.56,extra_large,5135.91
2016-10-30,2016,organic,1.56,small,2865.05
2016-10-23,2016,organic,1.5,large,3230.71
2016-10-16,2016,organic,1.44,extra_large,2400.52
2016-10-09,2016,organic,2,small,1368.11
2016-10-02,2016,organic,2.3,large,712.39
2016-09-25,2016,organic,2.03,extra_large,1541.45
2016-09-18,2016,organic,1.4,small,6597.31
2016-09-11,2016,organic,1.47,large,6135.21
2016-09-04,2016,organic,1.85,extra_large,3523.33
2016-08-28,2016,organic,1.8,small,3800
2016-08-21,2016,organic,1.85,large,3540
2016-08-14,2016,organic,1.88,extra_large,3573.33
2016-08-07,2016,organic,1.9,small,3486.66
2016-07-31,2016,organic,1.84,large,3590
2016-07-24,2016,organic,1.81,extra_large,4413.33
2016-07-17,2016,organic,1.9,small,2888.41
2016-07-10,2016,organic,1.53,large,6971.63
2016-07-03,2016,organic,1.32,extra_large,6194.14
2016-06-26,2016,organic,1.64,small,2876.66
2016-06-19,2016,organic,1.51,large,3716.66
2016-06-12,2016,organic,1.58,extra_large,2906.67
2016-06-05,2016,organic,1.51,small,3586.67
2016-05-29,2016,organic,1.47,large,4436.66
2016-05-22,2016,organic,1.59,extra_large,3824.31
2016-05-15,2016,organic,1.64,small,2941.03
2016-05-08,2016,organic,1.68,large,2674.44
2016-05-01,2016,organic,1.6,extra_large,3431.25
2016-04-24,2016,organic,1.61,small,3540.72
2016-04-17,2016,organic,1.64,large,2905.96
2016-04-10,2016,organic,1.51,extra_large,2638.7
2016-04-03,2016,organic,1.56,small,2634.15
2016-03-27,2016,organic,1.6,large,2206.67
2016-03-20,2016,organic,1.57,extra_large,1972.11
2016-03-13,2016,organic,1.52,small,2816.67
2016-03-06,2016,organic,1.74,large,1177.1
2016-02-28,2016,organic,1.78,extra_large,1117.11
2016-02-21,2016,organic,1.67,small,1490.86
2016-02-14,2016,organic,1.69,large,1557.49
2016-02-07,2016,organic,1.7,extra_large,1430
2016-01-31,2016,organic,1.76,small,1180
2016-01-24,2016,organic,1.59,large,2410
2016-01-17,2016,organic,1.77,extra_large,970
2016-01-10,2016,organic,1.75,small,1380.32
2016-01-03,2016,organic,1.33,large,3579.64
2016-12-25,2016,organic,1.9,extra_large,7202.85
2016-12-18,2016,organic,1.87,small,4973.84
2016-12-11,2016,organic,2.04,large,5214.03
2016-12-04,2016,organic,2.01,extra_large,4119.35
2016-11-27,2016,organic,2.18,small,3610.45
2016-11-20,2016,organic,1.9,large,4959.97
2016-11-13,2016,organic,2.45,extra_large,2002.75
2016-11-06,2016,organic,2.32,small,4233.4
2016-10-30,2016,organic,2.39,large,1686.87
2016-10-23,2016,organic,2.06,extra_large,1577.37
2016-10-16,2016,organic,2.26,small,2827.43
2016-10-09,2016,organic,2.17,large,2914.26
2016-10-02,2016,organic,2.23,extra_large,3352.48
2016-09-25,2016,organic,2.24,small,5445.09
2016-09-18,2016,organic,2.18,large,8961.63
2016-09-11,2016,organic,2.08,extra_large,9326.61
2016-09-04,2016,organic,2.04,small,6312.2
2016-08-28,2016,organic,2.06,large,2322.3
2016-08-21,2016,organic,1.87,extra_large,5533.99
2016-08-14,2016,organic,2.06,small,2371.95
2016-08-07,2016,organic,2.04,large,4714.82
2016-07-31,2016,organic,2.2,extra_large,3467.07
2016-07-24,2016,organic,2.07,small,3768.16
2016-07-17,2016,organic,2.16,large,8119.23
2016-07-10,2016,organic,2.15,extra_large,4472.4
2016-07-03,2016,organic,2.16,small,4547.96
2016-06-26,2016,organic,2.16,large,4882.28
2016-06-19,2016,organic,2.19,extra_large,5962.43
2016-06-12,2016,organic,1.85,small,4075.3
2016-06-05,2016,organic,1.91,large,6098.99
2016-05-29,2016,organic,2.07,extra_large,6147.79
2016-05-22,2016,organic,1.97,small,6357.92
2016-05-15,2016,organic,1.98,large,6475.69
2016-05-08,2016,organic,1.86,extra_large,4419.79
2016-05-01,2016,organic,1.87,small,7570.77
2016-04-24,2016,organic,1.9,large,9845.59
2016-04-17,2016,organic,1.89,extra_large,7197.69
2016-04-10,2016,organic,1.95,small,7505.69
2016-04-03,2016,organic,1.81,large,9572.69
2016-03-27,2016,organic,1.95,extra_large,7454.79
2016-03-20,2016,organic,1.75,small,4550.58
2016-03-13,2016,organic,1.59,large,6315.11
2016-03-06,2016,organic,1.53,extra_large,8831.43
2016-02-28,2016,organic,1.62,small,7716.3
2016-02-21,2016,organic,1.79,large,5886.05
2016-02-14,2016,organic,2.07,extra_large,2627.46
2016-02-07,2016,organic,1.86,small,6007.04
2016-01-31,2016,organic,1.53,large,9096.07
2016-01-24,2016,organic,1.81,extra_large,9018.32
2016-01-17,2016,organic,1.68,small,5546
2016-01-10,2016,organic,1.37,large,10109.97
2016-01-03,2016,organic,1.53,extra_large,7180.87
2016-12-25,2016,organic,1.85,small,3131.4
2016-12-18,2016,organic,1.83,large,2612.02
2016-12-11,2016,organic,1.83,extra_large,2966.94
2016-12-04,2016,organic,1.96,small,1480
2016-11-27,2016,organic,2.01,large,1914.81
2016-11-20,2016,organic,2.01,extra_large,2893.49
2016-11-13,2016,organic,1.86,small,5140.37
2016-11-06,2016,organic,2.35,large,1162.11
2016-10-30,2016,organic,2.62,extra_large,498.49
2016-10-23,2016,organic,2.22,small,1281.46
2016-10-16,2016,organic,2.04,large,1904.93
2016-10-09,2016,organic,2.4,extra_large,1215.73
2016-10-02,2016,organic,2.62,small,710.74
2016-09-25,2016,organic,2.47,large,893.58
2016-09-18,2016,organic,2.13,extra_large,1821.27
2016-09-11,2016,organic,2.16,small,1963.89
2016-09-04,2016,organic,2.15,large,2065.45
2016-08-28,2016,organic,2.18,extra_large,1823.62
2016-08-21,2016,organic,2.08,small,2135.31
2016-08-14,2016,organic,2.13,large,2241.9
2016-08-07,2016,organic,2.13,extra_large,2118.41
2016-07-31,2016,organic,2.19,small,2292.14
2016-07-24,2016,organic,2.08,large,2596.55
2016-07-17,2016,organic,1.77,extra_large,2989.3
2016-07-10,2016,organic,1.82,small,3226.27
2016-07-03,2016,organic,1.65,large,3540.01
2016-06-26,2016,organic,1.66,extra_large,2915.41
2016-06-19,2016,organic,1.69,small,1823.41
2016-06-12,2016,organic,1.51,large,1893.26
2016-06-05,2016,organic,1.52,extra_large,2410.42
2016-05-29,2016,organic,1.47,small,2852.92
2016-05-22,2016,organic,1.52,large,3270.9
2016-05-15,2016,organic,1.37,extra_large,4345.18
2016-05-08,2016,organic,1.41,small,3401.63
2016-05-01,2016,organic,1.3,large,5095.46
2016-04-24,2016,organic,1.39,extra_large,4652.62
2016-04-17,2016,organic,1.53,small,2985.43
2016-04-10,2016,organic,1.38,large,5171.6
2016-04-03,2016,organic,1.25,extra_large,3904.47
2016-03-27,2016,organic,1.54,small,2623.69
2016-03-20,2016,organic,1.57,large,2263.71
2016-03-13,2016,organic,1.47,extra_large,3626.21
2016-03-06,2016,organic,1.48,small,5336.47
2016-02-28,2016,organic,1.52,large,4097.31
2016-02-21,2016,organic,1.63,extra_large,3438.9
2016-02-14,2016,organic,1.34,small,4279.09
2016-02-07,2016,organic,1.6,large,2672.73
2016-01-31,2016,organic,1.53,extra_large,2026.99
2016-01-24,2016,organic,1.61,small,2251.58
2016-01-17,2016,organic,1.46,large,2304.42
2016-01-10,2016,organic,1.35,extra_large,4275.9
2016-01-03,2016,organic,1.61,small,2723.93
2016-12-25,2016,organic,1.48,large,7072.32
2016-12-18,2016,organic,1.48,extra_large,5722.17
2016-12-11,2016,organic,1.52,small,7000.71
2016-12-04,2016,organic,1.53,large,7006.83
2016-11-27,2016,organic,1.53,extra_large,6055.39
2016-11-20,2016,organic,1.53,small,6648.63
2016-11-13,2016,organic,1.53,large,6983.89
2016-11-06,2016,organic,1.53,extra_large,7056.93
2016-10-30,2016,organic,1.54,small,7698.1
2016-10-23,2016,organic,1.52,large,7798.9
2016-10-16,2016,organic,1.53,extra_large,8111.03
2016-10-09,2016,organic,1.51,small,8492.67
2016-10-02,2016,organic,1.53,large,9104.85
2016-09-25,2016,organic,1.53,extra_large,7652.78
2016-09-18,2016,organic,1.51,small,6278.35
2016-09-11,2016,organic,1.49,large,4906.49
2016-09-04,2016,organic,1.53,extra_large,4217.95
2016-08-28,2016,organic,1.52,small,3711.62
2016-08-21,2016,organic,1.54,large,4530.53
2016-08-14,2016,organic,1.54,extra_large,4836.68
2016-08-07,2016,organic,1.54,small,4047.59
2016-07-31,2016,organic,1.49,large,5062.47
2016-07-24,2016,organic,1.46,extra_large,4673.93
2016-07-17,2016,organic,1.44,small,5090.53
2016-07-10,2016,organic,1.49,large,1802.66
2016-07-03,2016,organic,1.47,extra_large,2708.43
2016-06-26,2016,organic,1.48,small,4769.45
2016-06-19,2016,organic,1.43,large,6556.19
2016-06-12,2016,organic,1.47,extra_large,4984.84
2016-06-05,2016,organic,1.49,small,4591.43
2016-05-29,2016,organic,1.49,large,5927.51
2016-05-22,2016,organic,1.42,extra_large,1418.93
2016-05-15,2016,organic,1.41,small,1702.63
2016-05-08,2016,organic,1.31,large,1460.96
2016-05-01,2016,organic,1.42,extra_large,1694.73
2016-04-24,2016,organic,1.48,small,1191.87
2016-04-17,2016,organic,1.48,large,1200.4
2016-04-10,2016,organic,1.35,extra_large,766.67
2016-04-03,2016,organic,1.43,small,593.63
2016-03-27,2016,organic,1.18,large,1359.71
2016-03-20,2016,organic,1.2,extra_large,1009.85
2016-03-13,2016,organic,1.15,small,1277.89
2016-03-06,2016,organic,1.37,large,599.19
2016-02-28,2016,organic,1.54,extra_large,468.86
2016-02-21,2016,organic,1.33,small,909.55
2016-02-14,2016,organic,1.38,large,878.01
2016-02-07,2016,organic,1.45,extra_large,639.81
2016-01-31,2016,organic,1.3,small,812.37
2016-01-24,2016,organic,1.16,large,1572.45
2016-01-17,2016,organic,1.45,extra_large,723.94
2016-01-10,2016,organic,1.4,small,920.09
2016-01-03,2016,organic,1.44,large,606.92
2016-12-25,2016,organic,1.55,extra_large,25862.89
2016-12-18,2016,organic,1.6,small,23201.59
2016-12-11,2016,organic,1.71,large,23649.02
2016-12-04,2016,organic,1.7,extra_large,24349.49
2016-11-27,2016,organic,1.69,small,28319.65
2016-11-20,2016,organic,1.63,large,33334.41
2016-11-13,2016,organic,1.74,extra_large,32122.19
2016-11-06,2016,organic,1.76,small,25395.47
2016-10-30,2016,organic,1.8,large,19465.63
2016-10-23,2016,organic,1.55,extra_large,22125.62
2016-10-16,2016,organic,1.67,small,21832.88
2016-10-09,2016,organic,1.55,large,31196.93
2016-10-02,2016,organic,1.76,extra_large,25743.42
2016-09-25,2016,organic,1.87,small,19993.46
2016-09-18,2016,organic,1.78,large,20359.1
2016-09-11,2016,organic,1.86,extra_large,19283.07
2016-09-04,2016,organic,1.76,small,23462.73
2016-08-28,2016,organic,1.67,large,25670.47
2016-08-21,2016,organic,1.8,extra_large,22117.11
2016-08-14,2016,organic,1.82,small,20863.34
2016-08-07,2016,organic,1.81,large,23468.48
2016-07-31,2016,organic,1.72,extra_large,26307.92
2016-07-24,2016,organic,1.63,small,28592.31
2016-07-17,2016,organic,1.76,large,19336.42
2016-07-10,2016,organic,1.7,extra_large,17711.63
2016-07-03,2016,organic,1.63,small,20531.6
2016-06-26,2016,organic,1.63,large,22994.22
2016-06-19,2016,organic,1.63,extra_large,19942.68
2016-06-12,2016,organic,1.63,small,20794.85
2016-06-05,2016,organic,1.68,large,19738.92
2016-05-29,2016,organic,1.76,extra_large,10372.33
2016-05-22,2016,organic,1.63,small,10525.11
2016-05-15,2016,organic,1.65,large,15925.27
2016-05-08,2016,organic,1.58,extra_large,14329.46
2016-05-01,2016,organic,1.59,small,14510.87
2016-04-24,2016,organic,1.29,large,32459.95
2016-04-17,2016,organic,1.57,extra_large,14038.74
2016-04-10,2016,organic,1.36,small,24155.4
2016-04-03,2016,organic,1.45,large,17669.96
2016-03-27,2016,organic,1.45,extra_large,18025.64
2016-03-20,2016,organic,1.44,small,20029.97
2016-03-13,2016,organic,1.54,large,14941.65
2016-03-06,2016,organic,1.76,extra_large,11089.1
2016-02-28,2016,organic,1.39,small,19047.61
2016-02-21,2016,organic,1.34,large,23879.91
2016-02-14,2016,organic,1.68,extra_large,12066.92
2016-02-07,2016,organic,1.57,small,12919.51
2016-01-31,2016,organic,1.55,large,18443.52
2016-01-24,2016,organic,1.33,extra_large,28377.35
2016-01-17,2016,organic,1.47,small,19383.93
2016-01-10,2016,organic,1.63,large,17825.38
2016-01-03,2016,organic,1.5,extra_large,18162.14
2016-12-25,2016,organic,0.68,small,62218.96
2016-12-18,2016,organic,0.99,large,27292.09
2016-12-11,2016,organic,1.45,extra_large,13001.52
2016-12-04,2016,organic,1.46,small,18161.92
2016-11-27,2016,organic,1.39,large,20718.06
2016-11-20,2016,organic,1.41,extra_large,24194.01
2016-11-13,2016,organic,2.16,small,7569.09
2016-11-06,2016,organic,1.79,large,14109.08
2016-10-30,2016,organic,2.55,extra_large,627.49
2016-10-23,2016,organic,2.1,small,2304.4
2016-10-16,2016,organic,1.4,large,18343.08
2016-10-09,2016,organic,1.39,extra_large,12666.36
2016-10-02,2016,organic,1.21,small,21196.74
2016-09-25,2016,organic,1.57,large,9694.25
2016-09-18,2016,organic,1.46,extra_large,17218.7
2016-09-11,2016,organic,1.22,small,32362.23
2016-09-04,2016,organic,1.34,large,19885.08
2016-08-28,2016,organic,2.06,extra_large,512.23
2016-08-21,2016,organic,1.67,small,11447.16
2016-08-14,2016,organic,1.74,large,11170
2016-08-07,2016,organic,1.58,extra_large,13347.48
2016-07-31,2016,organic,1.64,small,13236.19
2016-07-24,2016,organic,2.25,large,1415.22
2016-07-17,2016,organic,1.86,extra_large,8994.69
2016-07-10,2016,organic,1.66,small,10684.66
2016-07-03,2016,organic,1.33,large,26734.36
2016-06-26,2016,organic,1.42,extra_large,13091.46
2016-06-19,2016,organic,1.23,small,15209.84
2016-06-12,2016,organic,1.67,large,2666.49
2016-06-05,2016,organic,1.66,extra_large,880.89
2016-05-29,2016,organic,1.44,small,11113.42
2016-05-22,2016,organic,1.22,large,22452.49
2016-05-15,2016,organic,1.61,extra_large,2498.1
2016-05-08,2016,organic,1.19,small,18363.4
2016-05-01,2016,organic,1.03,large,28318.93
2016-04-24,2016,organic,1.39,extra_large,6874.55
2016-04-17,2016,organic,1.64,small,3352.06
2016-04-10,2016,organic,0.96,large,46671.41
2016-04-03,2016,organic,1.3,extra_large,16815.34
2016-03-27,2016,organic,1.33,small,13329.44
2016-03-20,2016,organic,0.87,large,68064.65
2016-03-13,2016,organic,1.13,extra_large,26666.02
2016-03-06,2016,organic,1.29,small,16349.45
2016-02-28,2016,organic,1.89,large,166.11
2016-02-21,2016,organic,1.76,extra_large,2464.63
2016-02-14,2016,organic,0.9,small,44099.01
2016-02-07,2016,organic,1.12,large,16457.65
2016-01-31,2016,organic,1.35,extra_large,14191.99
2016-01-24,2016,organic,1.6,small,8076.54
2016-01-17,2016,organic,1.22,large,16681.96
2016-01-10,2016,organic,1.25,extra_large,16891.85
2016-01-03,2016,organic,1.44,small,16155.44
2016-12-25,2016,organic,1.6,large,4598.96
2016-12-18,2016,organic,1.6,extra_large,3542.09
2016-12-11,2016,organic,1.63,small,4085.43
2016-12-04,2016,organic,2.01,large,4399.55
